排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
462,26656866,天堂奇迹 Miracles From Heaven,2016,派翠西亚·里根,詹妮弗·加纳/凯莱·罗杰斯/马丁·亨德森/约翰·卡洛·林奇/欧赫尼奥·德尔维斯/布莱特顿·沙比诺/奎恩·拉提法/罗达·格里菲丝/韦恩·佩雷/布鲁斯·奥尔特曼,剧情,英语,美国,7.5,1629,24.80%,34.50%,34.80%,4.30%,1.60%,491
463,26730547,为了这条街的生命 この街の命に,2016,绪方明,加濑亮/户田惠梨香/田中裕子/涩川清彦/黑田大辅/冈山天音/诹访太朗/筱原笃/柳英里纱/松尾谕/水澤紳吾/坂田雅信/高桥长英/岛香织/古关安广/熊谷真实,剧情,日语,日本,7.5,1458,16.10%,45.70%,34.50%,3.00%,0.70%,325
464,26821307,造化,2015,于镭,于镭/冯子杰/原俊/郝晓伟/陈峥/胡辰,剧情,汉语普通话,中国大陆,7.5,594,15.80%,52.50%,25.80%,5.00%,0.90%,233
465,27003236,聋人黎明 Dawn of the Deaf,2016,Rob Savage,Caroline Ward/Haley Bishop/Radina Drandova,剧情/奇幻,英语,英国,7.5,466,19.00%,45.00%,32.30%,1.40%,2.30%,117
466,30236365,我和我父亲的自行车 Story of my father's bike & me,2012,法雅姿·莫纱尉,沙南·莫克达米/哈桑·特瑞/哈马德扎·马汀福德/欧米德·拉米扎尼/莫比续·苏若瑞/莫哈米德扎·纱莫哈马迪,剧情/家庭/儿童,波斯语,伊朗,7.5,406,16.10%,46.20%,34.10%,3.00%,0.70%,100
467,26673223,夏目家小偷绮谈 夏目家どろぼう綺談,2016,宝来忠昭,桐谷健太/西井幸人,,日语,日本,7.5,186,16.50%,51.20%,24.80%,5.00%,2.50%,51
468,26821298,国界,2015,朴成镇,金兰熙/柳光荣/薛宝鹤,剧情,韩语 / 汉语普通话,中国大陆,7.6,100,23.10%,43.10%,26.20%,7.70%,0.00%,22
469,27059139,亮亮与喷子 亮亮與噴子,2016,李宜珊,李雪/陈彦希/刘引商/吴宏修,剧情,汉语普通话,中国台湾,7.4,95,15.70%,48.60%,27.10%,8.60%,0.00%,31
470,26305428,无罪可赦 Arrêtez-moi là,2015,吉尔斯·班尼尔,勒达·卡代布/蕾雅·德吕盖/吉勒·科昂/埃里卡圣/茱莉亚·皮亚彤/斯蒂芬妮·穆拉特/桑德利娜·布兰琪,剧情,法语,法国,7.5,102,13.20%,54.40%,27.90%,2.90%,1.50%,45
471,26679134,海陆之间 La cienaga: Entre el mar y la tierra,2016,马诺洛·克鲁兹,豪尔赫·曹/马诺洛·克鲁兹/维奇·赫那德斯/薇薇安娜·塞纳/米尔·维加拉,剧情,西班牙语,哥伦比亚,7.7,95,15.80%,55.30%,26.30%,1.30%,1.30%,32
472,27591281,战地记者 Freelancer on the Front Lines,2016,圣地亚哥·贝利多尼诺 Santiago Bertolino,,,英语,加拿大,7.4,88,11.90%,53.70%,28.40%,4.50%,1.50%,36
473,26666172,手里剑战队忍忍者VS特急者 THE MOVIE 忍者 IN WONDERLAND 手裏剣戦隊ニンニンジャーVSトッキュウジャー THE MOVIE 忍者・イン・ワンダーランド,2016,中澤祥二郎,西川俊介/松本岳/中村嘉惟人/矢野優花/山谷花純/多和田秀弥/志尊淳/平牧仁/小島梨里杏/横浜流星/森高愛/長濱慎/山里亮太/矢柴俊博/笹野高史/潘めぐみ/山口勝平/福山潤/久川綾/壌晴彦,动作,日语,日本,7.5,85,33.30%,17.50%,42.10%,5.30%,1.80%,19
474,26697683,福冈恋爱白书11：与你一起眺望的风景 福岡恋愛白書11～キミと見る景色,2016,御法川修,川島海荷/浅香航大/高田里穂/濱田和馬/紘毅/矢柴俊博/床嶋佳子,,日语,日本,7.5,69,22.20%,33.30%,42.60%,1.90%,0.00%,20
475,26884888,桥上的男孩 Boy on the Bridge,2016,佩特罗斯·哈拉兰博斯,Kostas Dimitriou/Toni Dimitriou/Kika Georgiou,剧情/家庭,希腊语 Greek,塞浦路斯,7.5,67,25.00%,31.30%,39.60%,4.20%,0.00%,22
476,26676349,光之美少女All Stars 大家一起歌唱♪奇迹的魔法！ 映画プリキュアオールスターズ みんなで歌う♪奇跡の魔法！,2016,土田豊,高桥李依/堀江由衣/斋藤彩夏/岛村侑/浅野真澄/山村响/泽城美雪/东山奈央/古城门志帆/中岛爱/潘惠美/北川里奈/户松遥/生天目仁美/寿美菜子/渊上舞/宫本佳那子/钉宫理惠/福圆美里/田野麻美/小清水亚美/水树奈奈/水泽史绘/冲佳苗/三瓶由布子/树元织江/本名阳子/野上尤加奈/谷井明日香/能登麻美子,动画,日语,日本,7.5,58,27.50%,33.30%,29.40%,5.90%,3.90%,14
477,22939161,星际迷航3：超越星辰 Star Trek Beyond,2016,林诣彬,克里斯·派恩/扎克瑞·昆图/卡尔·厄本/佐伊·索尔达娜/西蒙·佩吉/约翰·赵/安东·叶利钦/伊德里斯·艾尔巴/索菲亚·波多拉/乔·塔斯利姆/莉迪亚·威尔逊/迪普·罗伊/梅丽莎·罗斯伯格/安尼塔·布朗/道格·郑/丹尼·朴迪/金·柯尔德/弗雷泽·艾奇逊/马修·麦考尔/艾米·阿内克/索瑞·安达斯鲁/格雷戈·格伦伯格/詹妮弗·千/加洛德·约瑟夫/杰瑞米·雷蒙德/亚当·迪马克/Douglas Chapman/丹·佩恩/谢伊·惠格姆/克里斯蒂安·斯隆/普里亚·拉贾拉特南/塔兰·凯勒姆/Alex Rose/阿什丽·艾德纳/杰夫·贝佐斯/艾丽嘉·奥特雷恩/埃里克·班内德/娜塔莉·穆恩/Arlene Santana/尼克·萨特里亚诺/Bryce Soderburg,动作/科幻/冒险,英语,美国,7.4,139227,16.60%,44.40%,34.20%,3.90%,0.80%,41472
478,26600660,分裂 Split,2016,M·奈特·沙马兰,詹姆斯·麦卡沃伊/安雅·泰勒-乔伊/贝蒂·巴克利/海莉·露·理查森/杰西卡·苏拉/丽兹·科菲/布拉德·威廉姆·亨克/塞巴斯蒂安·阿塞勒斯/尼尔·哈夫/尤基·华盛顿/M·奈特·沙马兰/罗丝玛丽·霍华德/琳·勒内/布鲁斯·威南特/罗伯特·比齐克/玛丽亚·布雷曼/杰夫·巴克纳/大卫·尼尔里姆/金·迪莱克特/老约翰·吉拉德/迈克尔·J·克雷西克/乔恩·道格拉斯·雷尼/莎伊娜·瑞恩/布鲁斯·威利斯,悬疑/惊悚/犯罪,英语,美国,7.4,119319,16.40%,44.40%,34.60%,4.10%,0.60%,35057
479,25830732,王牌贱谍：格林斯比 The Brothers Grimsby,2016,路易斯·莱特里尔,萨莎·拜伦·科恩/马克·斯特朗/艾拉·菲舍尔/蕾蓓尔·威尔森/加布蕾·丝迪贝/佩内洛普·克鲁兹/安娜贝拉·沃丽丝/伊恩·麦柯肖恩/斯科特·阿金斯/大卫·哈雷伍德/山姆·哈兹尔丁/莱斯·施拉普内尔/布伦丹·帕特里克斯/王丽雅/李·尼古拉斯·哈里斯/约翰尼·维加斯/罗里·基南,喜剧/动作,英语,英国 / 美国,7.4,100594,17.80%,40.80%,34.60%,5.50%,1.30%,30967
480,26648249,月光男孩 Moonlight,2016,巴里·詹金斯,崔凡特·罗兹/安德烈·霍兰/马赫沙拉·阿里/娜奥米·哈里斯/加奈儿·梦奈/艾什顿·桑德斯/贾雷尔·杰罗姆/艾利克斯·希伯特/杰登·派纳/段·桑德森/艾德森·吉恩/斯蒂芬·布隆,剧情/同性,英语,美国,7.4,142616,16.00%,44.30%,35.20%,3.70%,0.90%,42975
481,5262339,天才捕手 Genius,2016,迈克尔·格兰达吉,科林·费尔斯/裘德·洛/妮可·基德曼/劳拉·琳妮/盖·皮尔斯/多米尼克·韦斯特/凡妮莎·柯比/克里·约翰逊,剧情/传记,英语,英国 / 美国,7.4,48007,14.90%,45.10%,36.80%,3.00%,0.20%,16659
482,26220650,雄狮 Lion,2016,加斯·戴维斯,戴夫·帕特尔/鲁妮·玛拉/大卫·文翰/妮可·基德曼/桑尼·帕沃/纳瓦祖丁·席迪圭/塔妮莎·查特吉/迪普提·纳瓦尔/马尼克·古纳拉塔尼/本杰明·里格比/萨罗·布赖尔利,剧情,英语 / 印地语 / 孟加拉语,英国 / 澳大利亚 / 美国 / 印度,7.4,63577,14.20%,44.00%,37.70%,3.80%,0.40%,21913
483,26287884,魔弦传说 Kubo and the Two Strings,2016,特拉维斯·奈特,查理兹·塞隆/马修·麦康纳/拉尔夫·费因斯/阿特·帕金森/鲁妮·玛拉/武井乔治/田川洋行/野路美苗/布伦达·瓦卡罗/肯·竹本,动画/奇幻/冒险,英语,美国,7.4,76267,15.90%,45.10%,34.50%,4.10%,0.40%,27063
484,26353372,夜行动物 Nocturnal Animals,2016,汤姆·福特,艾米·亚当斯/杰克·吉伦哈尔/迈克尔·珊农/亚伦·泰勒-约翰逊/艾拉·菲舍尔/艾丽·巴姆博/艾米·汉莫/卡尔·格洛斯曼/罗伯特·阿拉马约/劳拉·琳妮/安德丽娅·赖斯伯勒/麦克·辛/伊莫金·沃特豪斯/弗兰科·维嘉/吉娜·马隆,剧情/惊悚,英语,美国,7.4,102002,15.10%,46.00%,33.90%,4.10%,0.90%,33916
485,25984803,假如猫从世界上消失了 世界から猫が消えたなら,2016,永井聪,佐藤健/宫崎葵/滨田岳/奥野瑛太/石井杏奈/奥田瑛二/原田美枝子,剧情/奇幻,日语,日本,7.4,30971,17.90%,40.20%,36.20%,5.00%,0.70%,11885
486,26329796,幸运钥匙 럭키,2016,李桂碧,柳海真/李准/赵胤熙/林智妍/全慧彬/李东辉,喜剧,韩语,韩国,7.4,36207,14.90%,46.10%,35.60%,2.90%,0.40%,10014
487,26683353,何者,2016,三浦大辅,佐藤健/有村架纯/二阶堂富美/菅田将晖/冈田将生/山田孝之,剧情,日语,日本,7.4,16503,14.70%,44.50%,35.90%,4.20%,0.60%,6751
488,26416169,纯情 순정,2016,李恩熙,都暻秀/金所泫/李大卫/朱多英/延俊锡,剧情/爱情,韩语,韩国,7.4,14067,18.60%,38.20%,37.40%,4.80%,1.00%,4943
489,26381255,潘菲洛夫28勇士 28 панфиловцев,2016,基姆·德鲁日宁,Maksim Abrosimov/Sergey Agafonov/Maksim Belborodov/Andrey Bodrenkov/Oleg Fyodorov/Dmitriy Girev/Pavel Goncharov/Vitaliy Kovalenko/Yakov Kucherevskiy/Anton Kuznetsov/Aleksey Longin/Stanislav Lyamtsev/阿马杜·马马达科夫/Aleksey Morozov/Dmitriy Murashev,剧情/历史/战争,俄语 / 乌克兰语 / 哈萨克语 / 德语,俄罗斯,7.4,9041,16.30%,43.30%,34.80%,4.40%,1.20%,2565
490,25884741,美国甜心 American Honey,2016,安德里亚·阿诺德,萨莎·莱恩/希亚·拉博夫/丽莉·吉欧/麦考尔·隆巴蒂/阿莉尔·霍尔姆斯/威尔·帕顿/乍得·考克斯/以赛亚·斯通,剧情,英语,美国 / 英国,7.4,16351,18.80%,40.70%,32.70%,6.20%,1.70%,6790
491,26761978,骨妹,2016,徐欣羡,梁咏琪/廖子妤/余香凝/朱鉴然/陈蕾/李李仁/车婉婉/麦家琪/江美仪/贾思乐/夏健龙/艾威/小肥,剧情/爱情/同性,粤语 / 汉语普通话,中国香港,7.4,6034,17.70%,39.60%,36.50%,5.30%,0.90%,2210
492,24706550,牛奶配送员的奇幻人生 На млијечном путу,2016,埃米尔·库斯图里卡,埃米尔·库斯图里卡/莫妮卡·贝鲁奇/斯洛沃达·米卡拉维奇/谢尔盖·特里富诺维奇/米基·马诺伊洛维奇/佐兰·克维贾诺维奇/玛丽亚·达金娜/达沃尔·贾尼奇/巴伊拉姆·瑟瓦丹/诺瓦克·比尔比亚/彼得·米尔切夫斯基,剧情/喜剧/奇幻,塞尔维亚语 / 意大利语,塞尔维亚 / 英国 / 美国,7.4,11074,16.80%,44.00%,33.30%,4.70%,1.10%,4847
493,26781921,跆拳道 Taekwondo,2016,马可·伯格,加布里埃尔·爱泼斯坦/卢卡斯·帕帕/尼古拉斯·巴索夫/弗朗西斯科·贝尔坦/阿图罗·弗鲁托斯/安德烈斯·加瓦达/胡安·曼努埃尔·马蒂诺/达里奥·梅农/加斯顿·雷,剧情/同性,西班牙语,阿根廷,7.4,9300,20.40%,39.30%,33.60%,5.40%,1.30%,3721
494,26746381,网 그물,2016,金基德,柳昇范/李源根/安智慧/崔奎华,剧情,韩语,韩国,7.5,6174,18.30%,43.80%,32.30%,4.70%,0.90%,2062
495,26411217,追捕聂鲁达 Neruda,2016,帕布罗·拉雷恩,盖尔·加西亚·贝纳尔/路易斯·尼科/梅赛黛斯·莫朗/埃米利奥·古铁雷斯·卡巴/迭戈·穆尼奥斯/亚历山德罗·高克/巴勃罗·德尔基/马斯洛·阿兰瑟/迈克尔·席尔瓦/弗朗西斯科·雷耶斯/杰米·瓦德尔/内斯托尔·坎蒂利亚纳/阿尔佛莱德·卡斯特罗/马尔西亚·塔格莱/安帕罗·诺格拉,剧情/传记/历史/犯罪,西班牙语 / 法语,智利 / 阿根廷 / 法国 / 西班牙 / 美国,7.4,4659,15.50%,44.50%,35.00%,4.10%,0.90%,2111
496,26902245,相爱一天 แฟนเดย์ แฟนกันแค่วันเดียว,2016,班庄·比辛达拿刚,辰塔维·塔纳西维/尼塔莎·吉拉尤吉恩/提叻巴·萨乍恭,剧情/爱情,泰语,泰国,7.4,7926,18.60%,41.60%,33.60%,5.10%,1.00%,3336
497,26911163,我是杀人犯 Jestem Mordercą,2016,马切伊·佩普日察,米洛斯拉夫·哈尼斯泽斯基/阿尔卡迪乌什·雅库比克/阿伽塔·库莱沙/马格达莱纳·珀拉斯佳/彼得·亚当奇克/卡洛琳娜·斯坦尼/托马斯·洛索/迈克尔·茹拉夫斯基/米哈尔·阿尼奥/康拉德·布盖/艾萨贝拉·达布鲁夫斯卡,剧情/惊悚/犯罪,波兰语,波兰,7.4,5677,13.10%,49.70%,33.80%,2.90%,0.50%,1983
498,26596704,国王的选择 Kongens Nei,2016,埃里克·普派,加斯帕·克里斯滕森/安德斯·巴斯莫·克里斯蒂安森/卡尔·马克维斯/图娃·诺沃妮/卡塔琳娜·舒特勒/埃里克·黑维尔/斯韦恩·廷德贝里/茱莉安·柯勒/安德烈·鲁斯特/罗尔夫·克里斯蒂安·拉森,剧情/历史/战争,挪威语 / 德语 / 丹麦语 / 瑞典语 / 英语,挪威 / 瑞典 / 丹麦 / 爱尔兰,7.4,4221,14.10%,45.00%,37.00%,3.30%,0.70%,1356
499,26732377,川流之岛 川流之島,2016,詹京霖,尹馨/郑人硕/陈鼎中/郑伃庭/戴若梅/刘明勋/蔡祥,剧情/爱情/家庭,汉语普通话 / 闽南语,中国台湾,7.4,3845,12.30%,49.00%,35.40%,2.80%,0.50%,1603
500,26918603,原以为命中注定的恋爱不会发生在我身上 わたしに運命の恋なんてありえないって思ってた,2016,波多野贵文,多部未华子/高桥一生/大政绚/志尊淳/田中要次/山田裕贵/忍成修吾/赤楚卫二,剧情/爱情,日语,日本,7.4,10504,18.30%,40.60%,35.90%,4.60%,0.60%,5413
